2309369,1490391
3281361,1927265
1920144,5702096
732463,8781683
1179269,58200
12890,8764398
1328698,175300
118242,6751849
72537,388313
44098,2021942
6060346,5994113
1158627,3067964
1693,791647
61680,8841943
8109116,8107764
3359942,630090
81411,1125496
115746,716556
2517821,1123360
915968,3428159
217659,1294780
886882,10309886
684657,1929154
6869,79647
5761414,6623784
216699,6585377
262788,82831
914646,55067
1849844,433171
737091,8950851
56669,6061112
1228122,3322626
19679,573164
484305,4424962
504477,2791795
1693,357827
397052,76652
4506095,37508
787058,258205
1290946,119681
698271,293260
3368257,2820780
4007558,7819855
52851,790085
1173993,603570
661517,191738
6564132,240215
1762046,8763532
465089,8770053
220870,1143850
628991,2469215
6852943,6841952
119892,1575934
81868,7818768
4255801,5877347
4188984,1851985
284454,453515
117829,630084
514000,1307078
1164505,7062693
712732,8804268
1511399,56668
134599,2340
192352,8800634
6952,139106
195362,2282052
653110,117961
4132502,2280648
46381,1885910
547431,32405
861559,14516
2198974,1988061
1291175,1013631
2472220,4018
2905263,1705148
429226,1847893
33975,3581866
483274,5937
148830,94268
2619375,7174859
4810299,1450
2833131,8765690
3021758,1594821
3438,6883512
625971,2072103
5693,223460
6569549,1497672
257801,2442424
8722554,4108414
895102,6600199
2001185,651415
6949,1293440
1128190,8121005
77357,20455
284369,1512988
229335,220870
3370277,2323
13521,144308
113176,9333233
9579,603570
1495969,45785
545696,1678220
3080464,8793285
1424,2904391
2339,420693
15305,506812
1498968,9878555
634948,6817730
1302620,16270
1186485,115494
730024,8000051
144196,136897
443172,105866
93713,3315249
458573,9569476
999844,37213
2461464,48234
142286,1068587
535673,2041487
3355776,1188985
743909,6712999
4619076,3821398
53247,55567
3407085,9091095
564777,620599
3885,220870
496367,1491515
1655547,8762947
1572659,8764409
601103,661213
880805,10303098
1803711,7744
547572,1314966
149209,608
4389795,230447
1500889,444736
56693,2340
71733,10473911
498090,54603
7194781,8765691
54988,1335102
1007491,194943
5351733,654287
127551,89028
839080,7813839
874945,8770231
71429,6645268
66333,54133
39146,3914492
197264,1619442
56987,3219247
1364936,1089642
8127557,8121005
1693,8041435
2858626,8121005
643231,422836
6070,46643
1837467,1572423
4994362,667318
240113,61851
7259921,4018
2595796,154292
3461944,45484
6750005,1338717
935994,2253931
618671,16411
2055444,666100
2063745,4992141
128627,3104790
1806149,653246
4120138,4118335
1575467,94160
1961125,940543
1040775,407048
5441831,5421029
462343,18910
154882,69159
4120267,650044
2817013,33391
268644,284559
4933,16503
7266795,252027
480533,534
685282,3393163
5724484,386085
493508,98242
257331,2945074
874527,567800
46396,5060026
3487,3271626
105620,627325
1626378,675433
619608,48385
504543,8515191
851454,2872908
1219315,2339
3332225,119478
2807772,195786
6075126,8528
399994,1096393
399376,1545202
70903,670905
1784074,47164
3752471,7496
3943001,2444525
4527780,739758
4279586,1748358
1450,4526307
56382,6523524
266500,33970
406714,1805261
2191083,1988061
131492,13640
2851297,2490600
1933990,45687
3487,6694700
853421,1849806
1325456,1670645
1368707,1113184
862719,85797
9577,584823
1393294,152503
216481,717454
39895,1106827
1107495,5864803
147223,55468
398124,6712887
842445,1986496
1582913,5458904
1353386,196241
2609294,8654297
4233841,5490892
6378130,5994113
1231120,55567
2472449,2560340
4503509,47350
1504018,2771301
2044637,2629317
7029246,2134773
1376574,10110202
5761989,96804
54395,217879
1319624,251008
506948,3362380
125352,9621398
345162,9688610
46697,8796134
695082,2148244
64759,1580985
6812843,3487
2208974,284369
133331,1756775
738815,1017726
433281,195157
846249,8905761
6824025,116621
44057,2280344
4714267,1629776
7070002,621804
1353621,47371
23234,10147690
238318,483772
7663128,7651893
4530621,2249506
8491741,6623784
444893,217798
398124,217369
44057,10621832
6723310,55511
316696,2620392
598187,41001
685818,502678
2401464,10392922
1239512,48050
150489,8765668
1630414,5596
56382,269643
1784942,9018220
842761,8763468
4557751,391136
1287274,603570
28558,212403
5296196,384554
4970925,4970933
91802,654829
522427,54603
2408312,9530398
866369,102907
290583,483236
757,10460591
449513,91802
934087,3062472
842753,8764924
1437336,46396
48221,3296160
551643,266470
2313077,2763530
1850138,107201
5417711,654945
8106749,8096430
126198,8825192
664568,91105
150039,8775500
1310157,3341358
5915530,5914783
31896,1016477
1378209,12890
1625837,915070
4079407,3589539
6249388,5994113
1497796,69014
1485537,385661
3362566,4109139
1122990,18178
618356,25659
162539,8796660
192052,8770904
513913,8794866
1852013,54545
1292672,1288094
47205,655364
534,7355086
851243,7792393
2649475,2649526
51985,444311
950702,3050152
4304011,10386007
6561437,55567
1366905,1629776
234702,1390771
340954,105897
240727,54006
144695,8767976
575088,81092
1674072,1533891
3781018,6640
515695,1830081
3283095,4624918
40415,4266421
3166953,44064
6368651,5994113
6587356,635947
119477,1376078
7319064,12010
16890,2870290
47699,28576
2186410,8820230
6026106,5994113
950634,429311
133331,121197
13814,235028
682017,3085573
502983,733390
1528486,1017758
5597053,8762941
2742717,4643920
2941470,427258
90304,90259
1859887,1535171
377423,376558
2288629,269310
188673,2638472
3311338,3310230
3700983,96853
266399,33970
269842,253255
2703348,2167308
111800,1852481
218061,18515
8135303,8121005
97279,8770193
199681,1291238
18154,4860463
1688154,3364
621460,25442
76978,256955
859220,1313205
1501489,388086
135992,2206011
296351,9062428
871293,16823
534,6817697
3034495,13952
259273,34576
546875,3324477
838382,8817459
38886,2366425
6390552,5994113
1498188,2340
399994,133331
7862975,1031801
1812886,30292
3887,2323776
3470088,48062
8597915,1645186
403143,9220406
2009079,489586
699680,2363112
433128,217386
867078,1089006
4241905,565110
7799927,5979182
203292,1778924
574063,452728
2001155,8780234
1502559,1510956
2943645,124907
7551891,2312145
550,227607
959983,2311
7675806,4169888
195998,218030
4330129,8895914
961157,48042
881891,2457495
503419,8765668
570430,5683722
431969,2691668
1434472,128469
2514539,619142
565351,7333
741093,696038
45785,125943
1223213,216980
905603,9047945
1587701,10506819
242186,2312664
44072,3283020
3493,1041301
56221,72412
4600129,3821398
249546,11140227
246786,47164
1273391,2206712
881387,10304199
46086,66333
5950518,16270
675945,31773
3887,3085968
456274,218104
690811,1131428
603038,1205244
830315,208260
4403343,242186
1303943,494487
628402,1581173
2936286,3392981
855907,645019
4829898,8766704
5163,3479174
723628,8922535
444225,1957133
66352,386108
505951,8770165
2519153,35563
1422373,300030
2344071,618906
152698,8360391
429311,106779
127653,48209
72392,33975
1852244,1506576
1974471,1084250
3026790,3377763
71484,1681792
1696975,2325187
4575756,2622379
659655,2323796
3794220,7496
195623,10826941
54449,15322
2178467,266470
3569341,44369
3084595,7496
545692,194582
6042342,5994113
1547809,1115164
619605,16542
2069593,8833137
3277,10584624
1817772,35792
3434754,1054596
1959802,71968
282785,15107
3430848,566804
4631216,3087767
1309516,9106136
814080,1753625
2339173,1053177
2827173,8528
3910749,219781
1998924,8947248
1381986,1382159
8723217,630288
233850,7134507
16201,6694466
18732,2069248
7168711,1629776
1334476,3228007
604823,1752909
195831,72169
65187,2108114
516128,8774246
21703,382222
234702,4712873
1359830,53468
228767,689993
6537453,1114682
161864,5762677
4459120,2174863
496983,389797
146433,3040
1590472,559339
249248,1238500
376739,3228048
3025304,258589
1181475,3493
906813,6688115
2377521,697977
842257,8764417
4257841,2121789
243556,46468
1376098,103389
2939803,2058036
602947,6952
217879,432213
885040,4708266
1848423,2719587
1565358,55511
266764,409
151087,191365
2935651,8763471
6810878,1720
1867258,2683057
1452961,3095
4383247,4383237
1064120,455843
56591,3281415
8324782,56003
8196685,8121005
4228187,395353
1229824,8772385
487583,8098532
7951475,44172
4538030,23234
431702,1382731
421688,3932086
4119804,1031801
615591,615617
121814,89068
848132,744715
195220,6298370
7744,7321391
145018,8033775
5802535,296056
8253149,48915
184119,1101366
2525433,8841750
673517,536390
1339434,6535782
4125076,2325187
205761,2626975
81868,7117993
1061158,267289
1124478,1934213
4506430,1646700
1068468,509386
7818960,242186
1157303,3027215
5512892,7141880
293157,117961
842795,4112005
653912,456022
4668,1327216
1031797,598963
2357860,219703
13952,4415502
982629,7496
56382,2906843
2246642,223934
1071571,1937285
3608931,10827505
37576,655438
4493284,12890
514939,47101
32607,31970
112304,45975
444736,4409017
103299,262452
870273,6645991
374898,705880
1561876,2645688
735446,2107326
6578413,8629866
234702,8305273
71386,293435
2400934,4446121
2938565,3861751
433858,433815
550141,119446
25442,1414104
5761989,7106059
810,670438
56668,161013
7973551,7962570
2761303,11850
1793683,3493
626186,133353
105921,2499569
251768,46381
3680688,3428159
1510802,33346
7885101,24295
482576,1484619
154882,444711
3616010,7496
150534,384478
6786819,48042
25659,221743
88808,1221325
71429,1355303
474167,8767491
985405,10165509
422616,637690
52800,414430
3084821,584823
432705,1301425
128627,91901
1039259,8909016
3883292,8762953
16252,2686274
2398416,6841952
4184343,25659
4168524,647291
4456669,668221
3191342,3002790
23918,1169737
1528227,1424
2936585,8765676
5489644,30327
195615,96442
1506841,432791
54983,199681
42411,155898
206738,1509295
1603723,102464
54889,593747
37576,5336377
535461,1957340
852213,313669
148573,5681368
5045769,781009
1533744,1292223
3385753,18732
257846,844941
549954,5584100
980032,933615
55511,45563
1477360,1445668
7674776,8807582
8050067,2893062
687262,37779
132335,4190266
3153316,792985
4789811,3467648
507620,5669721
1503074,10890547
4864124,548177
4852557,10247690
7034,450117
94307,10742
601134,601182
933941,16537
3636352,9611017
1916969,669171
195227,257056
4684332,47164
4452435,1380557
1878778,8809022
1032609,695350
1851754,3402
1106118,1126759
406570,1511031
655687,1293316
2166778,89999
52325,9114481
81296,2775246
3572029,9309065
550368,602588
433023,1313909
13889,252063
4120181,3211386
147265,8784731
71968,106833
4960873,11749
55018,427849
8366393,65187
106743,1586077
1500309,6573096
2323726,402067
635947,3087244
8423765,2888510
844816,439621
2340,3355236
454046,137312
928663,7374
395121,930366
6812687,55567
2069593,8687473
3447349,7282514
1914900,645019
454256,10286111
506264,1758199
268588,44064
44072,1508337
827581,8765667
603986,10037702
523925,265395
482205,1873341
422344,1576453
1391787,3434431
1236105,1239413
1292993,47205
5346456,8768898
868034,8765364
733050,64753
5887635,37576
859809,13735
260711,260930
6653125,6645991
27045,39895
681859,4523195
918440,203296
274036,2311
2688029,38236
1193800,285421
3417,2771393
1230505,6491
1962498,1962219
1157387,496590
1211647,52688
4176479,4176466
619136,33975
226957,58200
198381,9321203
125577,222545
1309074,1934213
22539,114149
505395,724021
15353,37508
619327,47371
44098,267750
132085,512176
1539717,9343444
3503472,3308757
56542,13911
566341,4567830
4018,299566
3396314,2768051
19316,1028297
1106093,8765136
665976,219293
39674,2476903
483064,4112005
8381,107037
31355,154915
896172,89068
1040810,654956
48042,2665552
4205338,4165347
19413,2565618
6882,2518334
629325,1443003
6738940,11306379
374246,1805008
665227,8764407
5415161,134618
4961042,8866747
262048,1512176
1214176,139145
7309960,8772027
2937869,5037830
3036712,192396
152498,603228
1548140,281696
627824,5517216
253525,271144
205852,85784
8403619,4018
1500803,1455557
450979,682102
1071726,436187
493692,8766522
2938176,697977
54988,4166866
231308,10001
445062,117961
258110,1504812
44057,2344760
1380514,409
6552210,154292
491254,8765257
1477073,3162131
675128,444452
493922,3390929
447791,212214
16252,8307998
2695335,696559
259192,78485
7625619,7623415
1684960,3119
1852030,1705124
448756,2735337
744726,1190895
718,8763517
1324891,35884
2767846,5741268
92861,72405
195599,2906343
44098,1017597
432974,667767
116289,9681891
7641905,8108055
56382,3900334
450870,1291486
5312854,1349110
5039954,48915
7035749,89068
600812,10867861
489078,12098
72027,56669
4119570,8768900
2697852,4938628
399580,2827709
145063,7422908
297113,68321
929093,928514
4161698,4153408
3043787,45687
34679,1117692
5047449,779691
16201,7727
15744,443118
2343338,9493747
7425401,1105694
2050978,72413
593282,420748
2744085,4424873
161349,89919
401373,222047
240337,5442
1026675,150311
934070,620490
4454970,49620
881985,10304692
1048405,119478
8074419,2893062
53468,136830
25442,1498719
54476,56682
1017951,619114
6628261,46115
3104100,671667
8129924,6623784
2340,1514947
72169,443717
6716056,4230997
621045,128627
399385,6531966
59761,7815056
5552249,5552256
3051806,3402
6503532,203356
2580579,214487
1948480,623089
939817,3481815
44064,654754
1510479,25659
814658,3309497
37562,1502316
97219,5875922
805668,8824580
414385,397157
1043196,19169
2021502,5481066
67035,25124
4898207,8764431
1426675,646071
21258,231890
16464,6686483
71555,1509454
1291229,53881
6269218,5994113
76484,415407
3438,11060008
672016,121193
3479138,1859681
131960,1545584
46562,6522381
3002736,267289
5048663,8764422
1173720,7073394
32171,5556730
160481,174968
569511,4806860
239514,26849
195923,3872969
2341118,76376
4523,712956
456178,65187
999903,3417336
86738,206922
388086,92995
12486,2884912
264646,8764336
4909152,96853
64971,474602
851454,55309
6886817,65187
228057,5882903
47743,726727
4372164,705345
858623,3030854
3623305,10307568
1715969,8839833
861603,16482
1322407,5972471
8405071,1517280
512295,7813839
8032269,18097
6725790,153379
152900,941203
4042555,106344
4415346,3403
4297,869564
440739,2814403
1516102,8813340
510330,47211
268256,468442
7504801,208407
3432378,4698042
2236479,71665
516675,4348593
65187,1917225
152228,1295698
739081,4723330
182986,3271617
1506699,46396
788819,6930796
1239996,89068
3098037,2136
2238772,698383
2309559,47713
6699036,291175
428935,386234
13,91105
56003,1568008
1693,1972599
348119,8121005
152397,548849
1504847,195729
482205,3377437
118242,1319293
2736492,2303
2137911,270086
375233,635947
2645688,664568
494509,2705852
4488676,6623784
4705120,4705099
6906929,5884496
7226682,3617029
629737,3484706
698173,1642847
2937621,16482
3288420,454763
45563,4409770
22795,8767955
2710102,2511307
4287958,8765689
3403575,3402621
3629633,8839157
1581229,44058
469963,8771476
4079161,239487
262837,405641
2131569,444250
2960199,619898
2989617,284687
485012,102907
220870,1660341
270284,54339
3117741,20234
254884,13252
501694,2251090
1057166,159855
3672918,547343
11749,56320
7102416,2340
6826526,3364
2329966,3364
444138,2898003
750365,955727
1949834,3140880
699,8995420
3511925,203356
21243,2594775
345725,402723
233685,2825845
22552,32182
451536,703333
5521804,2715671
463118,3309119
24501,44702
3487,2114107
8528,85805
582356,91696
291175,1378980
498410,783092
251204,1310532
49298,499440
619611,622760
485762,693191
3213436,2150609
4139696,1178698
481575,7687485
153379,9900045
603400,138635
1310027,1320118
1746164,931968
11126,439258
2368666,187875
2174554,619142
232949,512176
6587235,16031
488235,569630
748920,8782270
445062,5712055
3394453,1850573
2112156,4151727
1623840,2721820
2393294,1879920
287036,47371
4189916,3487
4023501,8765059
8729527,8729216
1819596,267503
1291486,1916890
2340543,4078409
1201285,1846047
3385817,56668
1749700,3364
492699,610026
4179414,8764425
53881,1757168
72280,195527
68961,3368660
1050043,5991982
429226,601203
460266,2341
516833,424699
3498816,1382794
3618451,1349110
1472803,194026
1014735,97247
1197566,4013771
3773803,1830081
1502337,195615
5533405,4327484
432844,3577872
1685095,958833
552371,650744
5704481,3365969
778494,9009945
3163185,11126
444523,33975
432371,750625
621558,195362
2297,379274
7255620,6829150
1511149,432929
45697,124659
2019757,489586
159855,219890
30458,1591415
1491042,974082
3113407,3404953
222047,45939
1323276,1449487
25659,2044979
2273794,1497672
646738,398124
65187,65074
3781002,7496
514000,8762959
82831,1186470
242186,6742566
1504439,44058
4972345,4044727
122027,48015
584823,611489
5963,576129
516360,8855316
4412658,2297
65187,5734361
3384671,1450
427512,1423964
1231637,58200
508782,6183
53151,3025291
535483,3087353
1356951,5044677
56594,3026368
6537348,33391
1745017,151981
1866979,628042
1852424,195786
931204,901825
695279,221923
524621,844178
600462,791
1000284,884126
150570,9021478
421128,1446764
5047268,7587727
635947,10426
1346946,285421
1073499,7034
5224027,1349110
5249078,1349110
33970,1530110
453758,47350
3487620,8817661
2497202,2939705
46643,3262040
13439,483738
242373,490154
2275841,3404247
4120947,9144146
1213246,188077
624983,16109
5889633,2830229
485267,7930
37576,293473
704960,45687
45563,195935
4610232,3821398
695402,549938
72413,2766839
870887,1835667
1956612,46381
287097,1836768
4823898,2717889
6811,2313139
95018,4916504
118242,5472740
4411481,6815902
906201,835175
7620058,588443
7979976,7979064
2136,1581181
5479564,107038
16147,3902275
111800,4626792
2180068,45484
1162459,1847281
151919,8770872
40012,5914783
202934,909160
3277,5712491
151998,14715
2202636,97050
150716,8996580
3487,4414861
3893345,2299073
591442,8292403
569843,256973
480719,1312964
534,883937
269788,292404
4952236,681859
2796731,1332637
2172921,4671303
3924617,4672217
217798,2981979
2940786,119088
16147,1498404
383578,23026
469303,12602
25131,2340875
6721581,535483
838756,79994
128627,1451177
2074052,591201
4567146,7146031
1194554,91954
5471576,3136912
2471804,118242
1166736,534823
511183,8766994
2710102,10893868
2108214,1693
4190829,47205
1099541,8774283
1186465,56591
7034,1377177
224427,489383
422718,264135
48042,7094355
1426129,10969915
481575,7777334
2312815,1381663
3977720,2694018
444728,91742
1196282,99955
2272567,375582
1170937,52351
2688189,3725538
186048,152998
195220,3278146
593781,2871779
5317526,1349110
40243,4437090
2540467,1550267
89941,89812
188473,4120308
2709258,195786
71484,1554476
953316,8765284
149634,9764183
1292170,1141791
1845727,548177
997631,515793
4191689,33391
1531357,8764435
3322514,25442
6632003,55567
117958,1705963
56077,220851
70871,482391
69659,582996
3340742,595249
1166333,7833049
1918483,444452
4947076,2893095
691756,2529119
8528,3335845
4018,4194926
1664925,8926052
74459,117958
654945,748058
2325062,621399
6468670,5994113
125651,2048293
1046596,7288833
91802,940037
1486238,1237399
87591,10314704
65470,9163560
1535189,599191
2047471,5202
154616,243826
5476472,629661
72537,1525289
1172538,1313572
45975,2332182
619096,1511918
1693,1452991
2390947,1125054
6688963,55567
1029324,5727725
379300,2890404
1848713,39895
11749,46677
3957693,2694018
445170,2339
628138,219573
672287,1073343
283104,1532601
165590,265304
947900,947517
114149,2433379
117986,2472277
4018,1502190
3257773,65283
2480931,2139621
89949,1499506
259677,8846466
1540820,2885876
681495,3487
942729,1629776
7533967,404282
235615,31976
1683811,417761
213358,1318453
234702,1313378
872864,8765167
488887,8763420
576129,86791
1314291,1848097
7780277,5715445
262890,4222375
386108,6636370
633301,47344
48480,56077
429225,117958
3502256,8930186
293094,2311920
135806,2904500
3364,2112748
72169,1429462
4604123,2058398
3898719,219980
2861802,8453
48454,2518334
1166736,6574
159855,665102
1127569,17429
841706,8765670
1450,195361
4416204,45785
4603576,1349110
6556119,213358
2391046,696520
903947,1874405
858496,1532601
1530013,1475546
1174628,8766694
429245,56691
3143744,65187
117958,249484
4106192,748198
2418576,8769877
450881,5202
55511,10350
629592,44064
548177,4869092
69291,75087
6251861,5994113
388086,2005746
3232821,8781566
709175,3160224
3118923,7259044
3005952,1760740
974082,52828
546791,13455
6050625,7958824
40169,2834818
1772313,1507119
619608,6632
4415471,72169
62412,2438836
5788360,3335056
65187,562047
4282751,10379040
91802,4196522
136036,3601345
3225212,3403
44057,1005286
157498,9498965
7643434,24295
423202,4828319
653587,1271161
27114,1020167
3632758,1783305
1450,6598303
32452,68114
33975,2291093
620605,1656168
459105,417555
37386,132075
697206,407057
53914,3391433
53893,48221
99247,728223
120107,3381031
484977,3978206
1131891,8762950
35281,1681771
934877,48050
135992,1150472
44058,4892314
644404,2432782
1178698,437576
534,217479
449489,619898
127578,1852559
3094718,2394406
382592,382531
1605360,2199092
5980,251580
411343,2708938
2140876,9559269
55511,654626
143463,4112873
5841604,3174444
2666833,175567
55567,1783348
122016,20555
18515,9305097
3093435,63624
841893,8838739
91742,2811540
46381,5758367
471884,3428159
4833666,8764415
1538249,117602
3388617,682086
72169,11296008
2137169,1020167
215997,46115
188507,8916258
2662333,432660
1920972,8785654
6515746,203356
1846938,853421
402056,3109655
3364,3384436
1876801,555925
121193,615157
54006,1513825
1042479,2340
3470002,9214617
7129934,9486286
154439,20455
1300501,9103083
4112135,4268763
5517311,8079
5739784,905907
504201,1023200
3297219,1019823
4514054,4157625
4451980,722577
1693139,625273
3493,6563046
1390688,628043
7217372,8108055
89068,6739436
2906148,91696
6784245,53881
405052,7034
679335,1060792
1748030,30327
2595730,2892398
5288495,1349110
153379,934151
673773,266470
524572,8768991
11142,443956
492057,783092
849698,2833779
2969607,904930
1506004,1208557
112327,842234
6715895,1298462
7671263,8107764
7423962,3069481
1229140,8765619
212825,87466
32377,18216
536949,3417658
1326816,7322550
4211659,5664513
3061213,43466
468,6728766
149980,119217
997907,591628
152075,670750
2565096,1424
196780,3459403
7031413,7031347
500592,10229280
3642919,56891
5918818,5914783
629661,54418
1424,556635
593781,627543
1707800,1403191
226193,229328
6715645,537497
15322,7403350
1501724,196114
2323,4226149
1449829,67035
64670,445062
69864,117391
7698764,7833049
4018,5714950
4796030,7790603
7695049,1753610
475205,2089079
7068853,16270
6396262,5994113
614406,395353
4724303,8791667
1660140,80223
2982590,48234
3253389,39895
111800,6885919
225874,16013
96328,990564
1380851,217798
1152345,1259952
487105,554038
6788633,4256039
634600,20048
433285,1449110
5751393,1209475
25442,1508464
15322,119690
560229,8890140
65622,145129
253373,1703719
569902,8786472
3920629,590017
6539981,6522795
60933,8941
1847281,7022731
935228,270284
216481,649138
7744776,7735881
7769780,7761041
56777,56669
1064493,8763415
194943,1353769
50262,49241
2793574,1642243
499639,6107532
3615774,443922
117112,1351949
232660,8773609
8079,207505
151075,45567
2530738,1779520
481595,9681428
3010473,177350
2414719,196816
498382,8762947
8079,265306
116789,106743
856026,1321375
232153,1704991
1089693,3493
32379,492957
1016556,265718
1880052,2665638
231971,1941984
56003,15972
2959935,195362
696211,1047851
1451544,9124329
1150465,32171
584823,11215734
444850,7325883
3255373,884617
1495541,46381
799419,2778492
1485505,485579
147947,8766447
675289,1959609
234702,1568604
7667985,113855
5458225,374854
3441,726571
2661357,107038
3002464,53814
1218873,1218869
512150,696620
193429,9773976
679532,1096583
1294815,618671
1934682,3948216
628075,91155
1811771,3914728
54395,292862
6599023,68680
5754409,2076628
242190,7051
399608,720750
3124119,2656537
263858,8971876
136536,267853
487598,54603
63459,136897
4258070,270284
7657904,7651893
81868,1908891
998502,1724881
133094,6686389
4897448,8363244
4882204,16496
777202,8765313
33391,6878701
2661969,2340
517611,4120082
268635,48424
470390,1985536
982135,1291701
69014,1588393
1775152,5514917
619296,195744
64444,409
47350,4814866
510053,262327
4192739,220870
32405,369269
266470,125139
1343225,8763526
338111,85716
2623544,2541
316449,1018575
1503997,422326
504729,1835667
106466,418067
3480919,206095
444231,76652
3493,2238713
2040200,2206756
119098,2669764
235163,371304
1894079,679392
619012,72439
1971942,8785638
232153,5492065
673951,1231309
65926,1325851
2942458,3050152
1581161,48050
262824,5960707
497453,2363808
15322,7404763
689528,1013804
441220,63070
511323,2090419
4085993,1349110
1061220,33975
456022,1705071
7940898,3356265
440700,1629344
546917,217798
149778,3119142
2148,548177
106493,125577
2055229,1552835
5768378,5768377
1211552,3419575
1231581,25442
5199264,534
56088,6841526
369273,97303
488363,1044517
3409379,1068380
4422111,2325187
53468,3269173
653125,3403
1027271,284687
1401457,1394193
3306759,1505933
1527162,1507121
194821,4185343
495089,3428159
486415,8778630
38399,92861
1668761,9108531
5451689,5421029
4675604,2800026
1375548,8980236
1759880,234665
482139,8764416
593345,8800460
1704289,682457
4400788,10101118
747933,68238
222018,8832829
92861,1214429
3489160,15744
1223894,1225792
506206,8765342
1290042,628991
1898265,8767904
4188905,72413
3726173,2376239
203356,6514260
990342,990523
250697,120426
3764734,7496
534,7362280
37420,119477
5424481,5421029
730020,7226445
630288,2705719
8644933,981983
55716,134558
3417,2629294
1449456,1852745
112129,570536
5660082,91742
525260,780217
8528,3098939
1959776,899121
2946724,8785943
64688,92861
6017216,5994113
3112603,8767491
4411481,1299970
213358,2954304
2779090,1850489
30763,8773237
56669,629250
494010,29424
18732,66446
1553980,1320643
53881,3030715
444123,1431881
128627,939570
2951485,196241
863095,1315403
6453609,5994113
1015262,195220
429306,33970
2626978,205761
72413,4710594
7353702,534
868085,6765775
649664,1449487
47344,6614558
2333249,2049590
1039059,941590
3405996,1287330
16201,42341
1580904,194979
690440,8771047
1822962,217244
1347286,2963280
4369902,3219247
72280,269835
65187,243870
217798,648237
513218,37127
4367100,9164875
982923,934771
217846,6751314
16147,3381172
2309180,7759313
540039,195993
264738,13952
5758723,8763208
514088,556
2276266,8771448
126346,495089
1788923,2442892
2428549,1500420
285421,202874
1737880,692960
1440404,130219
134869,424699
1501982,1436848
1073737,1318909
58513,1054402
1896409,71863
500045,1220757
383148,217244
780659,4343637
5331937,4689051
135992,4412671
53881,4230220
227911,227826
1950448,2387451
2814831,444250
48042,629857
1610023,656354
9515,399586
636746,1437357
4155394,8666547
8407079,8596
386108,1206182
1501755,71386
1357255,7239273
790908,3588200
485064,2646159
219293,1063020
433199,399586
847151,8765358
846310,8770998
10303,48050
64539,410086
120359,6656
47162,6801971
1285707,2339
3594484,5367294
593831,8765332
1090172,386918
506340,8792709
654945,234932
3174890,891947
770263,4672
1167572,270284
6721134,133331
21749,2098797
6350678,5994113
85999,1313821
152352,617243
91061,823415
71968,2472286
3380263,10417130
697890,8763383
1026026,1292724
3701092,96853
1223920,835062
4982352,1629776
1505098,37576
3083724,449827
2529934,196638
217659,1280644
4209357,3481816
8684115,2206066
928663,620173
2050696,47164
1482205,8528
2328588,8790739
1140397,152184
3920762,8657299
3389783,13911
399170,1069471
4663660,1955690
3575278,429311
1744295,7627002
874436,7677563
1531909,16431
1123490,550093
1448413,840613
2323,4552598
68260,32375
575805,1031801
4687036,4583
56382,6515625
216481,2339514
112712,1342603
1580840,628845
329531,105897
449562,449747
48042,1845397
6595844,10183
267289,432669
5334762,399385
206228,3102058
1874448,7475707
7383342,3032678
45785,5012616
1348017,1088150
4299680,94160
480897,67499
2467766,48234
56077,1848361
7117,838993
194188,47604
21883,846388
6032770,5994113
55124,118636
1376118,443971
25878,30079
132335,1505592
9919948,4166455
445062,1322751
9831,119446
1563076,618841
3834168,7496
7825985,4412493
2432066,1893300
65187,1295621
1042427,8528
428279,694018
650445,1484619
7216218,8000051
3415032,3415031
642902,194582
33671,86694
480582,9799274
1218873,671530
136835,1762744
16147,6529932
44064,2699360
6745815,285421
456022,1386215
443746,2871252
428900,603461
194821,2888046
2884130,1424
259580,604270
1616617,547572
1223908,788074
5504106,9735903
2616594,781322
11461,6963
7579167,1205244
25782,269788
429311,2557690
914973,629737
6936,207889
1194328,680329
46345,1908902
561348,354914
2521050,2823042
106285,500207
2238109,3887
2068711,2906345
5888512,97173
3564049,16201
4344517,10568706
7062288,7086240
1237399,6565366
469246,8765339
494466,120761
629995,2074071
21267,687640
264607,833546
895419,1355283
429106,429058
619092,1780034
1169927,195146
3407669,194602
1875423,257887
2913874,10171500
284688,1318479
548637,694931
44057,2846345
1005280,781653
634513,644803
1805778,735898
5712548,11539
239322,9769882
3493,4390829
549163,604823
6349,59072
3164062,619114
78857,131051
79953,1957340
82860,8765698
2704254,465224
2340,3565208
1267230,8765000
1073737,97877
624788,604840
44064,6797678
7732058,7731392
822902,645019
5065040,1349110
4716895,3524776
24296,217798
150333,188707
766,776155
217798,1055281
687,188077
4993196,71863
56559,618837
501156,3418697
4626337,54476
1706368,1150267
6731993,16242
4725635,8528
187960,2291726
19139,1169718
203155,1215502
585300,10450205
433451,1408956
30327,4197927
3232465,3935887
620530,547444
61034,61851
77372,267760
1533744,1019771
982276,3104695
4789936,10204589
3026015,196114
6602212,46562
3493,1455638
3845141,8768094
2432535,3711848
3493,26449
511961,8765347
242660,25659
776255,766351
644461,8767492
3782051,7496
185538,696620
6810793,1485537
7738793,7735881
117834,94160
257101,933925
55445,25659
3907313,56669
955727,1509825
2956086,40415
430150,48234
1526927,628841
629165,55021
2710054,7391143
549829,1921710
1500738,2771303
234702,1891508
2316622,152766
153637,2472449
928927,8768
2908678,645019
6895108,16270
1563204,422008
25304,267918
176581,1369136
1323622,1700123
4280702,8762956
8742827,2791974
430043,1787991
299069,297831
